file, time_ms
py-sudokus/Size/2x5/Sudoku1_2x5,121.658272
py-sudokus/Size/2x5/Sudoku20_2x5,7.076397
py-sudokus/Size/2x5/Sudoku21_2x5,1.100649
py-sudokus/Size/2x5/Sudoku22_2x5,110.594585
py-sudokus/Size/2x5/Sudoku23_2x5,1044.723162
py-sudokus/Size/2x5/Sudoku24_2x5,1.728326
py-sudokus/Size/2x5/Sudoku25_2x5,293.233668
py-sudokus/Size/2x5/Sudoku26_2x5,3.010833
py-sudokus/Size/2x5/Sudoku27_2x5,5.400283
py-sudokus/Size/2x5/Sudoku28_2x5,1.25935
py-sudokus/Size/2x5/Sudoku29_2x5,2.140264
py-sudokus/Size/2x5/Sudoku2_2x5,1.945419
py-sudokus/Size/2x5/Sudoku30_2x5,76.369149
py-sudokus/Size/2x5/Sudoku31_2x5,2.687434
py-sudokus/Size/2x5/Sudoku32_2x5,5.804282
py-sudokus/Size/2x5/Sudoku33_2x5,4.916655
py-sudokus/Size/2x5/Sudoku34_2x5,369.654645
py-sudokus/Size/2x5/Sudoku35_2x5,2.86422
py-sudokus/Size/2x5/Sudoku36_2x5,9610.033948
py-sudokus/Size/2x5/Sudoku37_2x5,3.32691
py-sudokus/Size/2x5/Sudoku38_2x5,13.950165
py-sudokus/Size/2x5/Sudoku39_2x5,4.198838
py-sudokus/Size/2x5/Sudoku3_2x5,2.218997
py-sudokus/Size/2x5/Sudoku40_2x5,591.705412
py-sudokus/Size/2x5/Sudoku41_2x5,120.830033
py-sudokus/Size/2x5/Sudoku42_2x5,5.436883
py-sudokus/Size/2x5/Sudoku43_2x5,7.141462
py-sudokus/Size/2x5/Sudoku44_2x5,8.532432
py-sudokus/Size/2x5/Sudoku45_2x5,4.117464
py-sudokus/Size/2x5/Sudoku46_2x5,1.849997
py-sudokus/Size/2x5/Sudoku47_2x5,1.86101
py-sudokus/Size/2x5/Sudoku48_2x5,4.405207
py-sudokus/Size/2x5/Sudoku49_2x5,2.20731
py-sudokus/Size/2x5/Sudoku4_2x5,2.102508
py-sudokus/Size/2x5/Sudoku50_2x5,2.062596
py-sudokus/Size/2x5/Sudoku51_2x5,2.152002
py-sudokus/Size/2x5/Sudoku52_2x5,3.813278
py-sudokus/Size/2x5/Sudoku53_2x5,16.582094
py-sudokus/Size/2x5/Sudoku54_2x5,15.408227
py-sudokus/Size/2x5/Sudoku55_2x5,64.553669
py-sudokus/Size/2x5/Sudoku56_2x5,22.596798
py-sudokus/Size/2x5/Sudoku57_2x5,723.22051
py-sudokus/Size/2x5/Sudoku58_2x5,58.182089
py-sudokus/Size/2x5/Sudoku59_2x5,150.293289
py-sudokus/Size/2x5/Sudoku5_2x5,2.302475
py-sudokus/Size/2x5/Sudoku60_2x5,3.335316
py-sudokus/Size/2x5/Sudoku61_2x5,160.291984
py-sudokus/Size/2x5/Sudoku62_2x5,1.598202
py-sudokus/Size/2x5/Sudoku63_2x5,2799.266916
py-sudokus/Size/2x5/Sudoku64_2x5,4.655525
py-sudokus/Size/2x5/Sudoku65_2x5,5.64862
py-sudokus/Size/2x5/Sudoku66_2x5,25.874288
